date,ticker,price,daily_change,market_cap,trailing_pe,eps,52w_high,52w_low,open,high,low,close,volume
2025-12-29,KTOS,77.47 USD,-0.30%,N/A,N/A,N/A,N/A,N/A,76.96,78.22,76.15,77.47,1.33M
2025-12-29,MOD,136.19 USD,-1.06%,N/A,N/A,N/A,N/A,N/A,137.51,138.02,134.78,136.19,"562,400"
2025-12-29,NXT,90.21 USD,-1.13%,N/A,N/A,N/A,N/A,N/A,90.19,92.90,89.70,90.21,"981,900"
2025-12-29,ORA,112.50 USD,-0.28%,N/A,N/A,N/A,N/A,N/A,111.98,113.23,111.67,112.50,"475,300"
2025-12-29,OXY,40.22 USD,+1.41%,N/A,N/A,N/A,N/A,N/A,39.90,40.24,39.71,40.22,10.98M
2025-12-29,PL,19.87 USD,+2.63%,N/A,N/A,N/A,N/A,N/A,18.86,20.15,18.76,19.87,9.87M
2025-12-29,PLUG,1.97 USD,-4.83%,N/A,N/A,N/A,N/A,N/A,2.01,2.05,1.97,1.97,72.99M
2025-12-29,RDW,7.00 USD,-2.10%,N/A,N/A,N/A,N/A,N/A,7.00,7.34,6.90,7.00,9.51M
2025-12-29,RKLB,70.12 USD,-0.75%,N/A,N/A,N/A,N/A,N/A,69.50,72.74,69.32,70.12,18.29M
2025-12-29,SPIR,7.68 USD,-0.78%,N/A,N/A,N/A,N/A,N/A,7.58,7.98,7.52,7.68,"608,300"
2025-12-29,T,24.23 USD,+0.49%,N/A,N/A,N/A,N/A,N/A,24.14,24.40,24.14,24.23,30.32M
2025-12-29,XOM,119.73 USD,+1.19%,N/A,N/A,N/A,N/A,N/A,119.35,120.50,118.61,119.73,14.78M
2025-12-30,AAPL,272.82 USD,-0.25%,N/A,N/A,N/A,N/A,N/A,272.55,273.82,272.03,272.82,22.14M
2025-12-30,ALAB,170.84 USD,+0.43%,N/A,N/A,N/A,N/A,N/A,170.52,175.98,167.50,170.84,2.40M
2025-12-30,AMD,215.34 USD,-0.13%,N/A,N/A,N/A,N/A,N/A,215.87,216.82,214.33,215.34,16.41M
2025-12-30,ATKR,63.45 USD,-0.58%,N/A,N/A,N/A,N/A,N/A,63.52,63.91,63.20,63.45,"273,400"
2025-12-30,AVAV,244.00 USD,-2.07%,N/A,N/A,N/A,N/A,N/A,250.92,251.84,242.63,244.00,"715,100"
2025-12-30,CAT,574.95 USD,-0.21%,N/A,N/A,N/A,N/A,N/A,577.56,578.52,573.08,574.95,1.22M
2025-12-30,COHR,186.81 USD,-1.17%,N/A,N/A,N/A,N/A,N/A,190.00,190.19,186.43,186.81,1.26M
2025-12-30,FLNC,19.86 USD,-0.55%,N/A,N/A,N/A,N/A,N/A,20.01,20.60,19.82,19.86,2.72M
2025-12-30,HUM,257.74 USD,+0.27%,N/A,N/A,N/A,N/A,N/A,256.79,259.90,256.13,257.74,"598,700"
2025-12-30,IONQ,45.31 USD,+0.13%,N/A,N/A,N/A,N/A,N/A,46.41,46.83,45.10,45.31,13.55M
2025-12-30,KEY,20.53 USD,-1.14%,N/A,N/A,N/A,N/A,N/A,20.78,20.82,20.52,20.53,8.37M
2025-12-30,KO,69.59 USD,-0.13%,N/A,N/A,N/A,N/A,N/A,69.52,69.76,69.32,69.59,8.61M
2025-12-30,KTOS,75.98 USD,-1.92%,N/A,N/A,N/A,N/A,N/A,78.19,78.19,75.80,75.98,1.28M
2025-12-30,MOD,135.15 USD,-0.76%,N/A,N/A,N/A,N/A,N/A,136.90,136.90,133.92,135.15,"621,200"
2025-12-30,NXT,87.04 USD,-3.51%,N/A,N/A,N/A,N/A,N/A,90.39,91.00,86.92,87.04,1.19M
2025-12-30,ORA,111.56 USD,-0.83%,N/A,N/A,N/A,N/A,N/A,112.77,113.36,111.41,111.56,"380,000"
2025-12-30,OXY,41.26 USD,+2.60%,N/A,N/A,N/A,N/A,N/A,40.31,41.42,40.26,41.26,10.91M
2025-12-30,PL,19.74 USD,-0.65%,N/A,N/A,N/A,N/A,N/A,20.03,20.24,19.44,19.74,7.52M
2025-12-30,PLUG,1.94 USD,-1.52%,N/A,N/A,N/A,N/A,N/A,1.97,2.01,1.92,1.94,72.34M
2025-12-30,RDW,7.94 USD,+13.43%,N/A,N/A,N/A,N/A,N/A,7.17,8.09,7.17,7.94,20.70M
2025-12-30,RKLB,70.45 USD,+0.47%,N/A,N/A,N/A,N/A,N/A,73.03,74.69,70.44,70.45,30.15M
2025-12-30,SPIR,7.62 USD,-0.78%,N/A,N/A,N/A,N/A,N/A,7.70,7.93,7.59,7.62,"642,700"
2025-12-30,T,24.27 USD,+0.16%,N/A,N/A,N/A,N/A,N/A,24.23,24.32,24.19,24.27,21.05M
2025-12-30,XOM,120.19 USD,+0.38%,N/A,N/A,N/A,N/A,N/A,120.30,120.99,119.83,120.19,11.15M
2025-12-31,AAPL,271.61 USD,-0.45%,N/A,N/A,N/A,N/A,N/A,272.80,273.42,271.50,271.61,27.29M
2025-12-31,ALAB,166.36 USD,-2.62%,N/A,N/A,N/A,N/A,N/A,170.50,174.22,166.30,166.36,2.44M
2025-12-31,AMD,214.16 USD,-0.55%,N/A,N/A,N/A,N/A,N/A,215.82,217.64,213.80,214.16,17.59M
2025-12-31,ATKR,62.94 USD,-0.82%,N/A,N/A,N/A,N/A,N/A,63.24,63.55,62.47,62.94,"347,200"
2025-12-31,AVAV,241.89 USD,-0.86%,N/A,N/A,N/A,N/A,N/A,244.58,244.58,239.80,241.89,"719,300"
2025-12-31,CAT,570.45 USD,-0.78%,N/A,N/A,N/A,N/A,N/A,574.86,576.49,569.63,570.45,1.16M
2025-12-31,COHR,184.57 USD,-1.20%,N/A,N/A,N/A,N/A,N/A,187.72,188.70,183.81,184.57,2.17M
2025-12-31,FLNC,19.78 USD,-0.40%,N/A,N/A,N/A,N/A,N/A,19.97,20.19,19.49,19.78,2.04M
2025-12-31,HUM,254.84 USD,-1.13%,N/A,N/A,N/A,N/A,N/A,257.06,260.31,254.82,254.84,"617,600"
2025-12-31,IONQ,44.87 USD,-0.97%,N/A,N/A,N/A,N/A,N/A,45.67,46.44,44.68,44.87,11.44M
2025-12-31,KEY,20.44 USD,-0.43%,N/A,N/A,N/A,N/A,N/A,20.60,20.62,20.42,20.44,8.60M
2025-12-31,KO,69.43 USD,-0.23%,N/A,N/A,N/A,N/A,N/A,69.59,69.68,69.40,69.43,8.13M
2025-12-31,KTOS,75.91 USD,-0.09%,N/A,N/A,N/A,N/A,N/A,76.80,76.97,74.88,75.91,2.33M
2025-12-31,MOD,133.51 USD,-1.21%,N/A,N/A,N/A,N/A,N/A,135.99,136.63,132.15,133.51,"521,600"
2025-12-31,NXT,87.11 USD,+0.08%,N/A,N/A,N/A,N/A,N/A,87.50,88.68,86.64,87.11,1.04M
2025-12-31,ORA,110.35 USD,-1.08%,N/A,N/A,N/A,N/A,N/A,111.43,111.60,110.01,110.35,"348,600"
2025-12-31,OXY,40.93 USD,-0.82%,N/A,N/A,N/A,N/A,N/A,41.26,41.30,40.80,40.93,6.96M
2025-12-31,PL,19.72 USD,-0.10%,N/A,N/A,N/A,N/A,N/A,19.75,20.30,19.63,19.72,7.91M
2025-12-31,PLUG,1.97 USD,+1.55%,N/A,N/A,N/A,N/A,N/A,1.95,2.05,1.94,1.97,80.74M
2025-12-31,RDW,7.60 USD,-4.28%,N/A,N/A,N/A,N/A,N/A,7.97,7.97,7.46,7.60,12.82M
2025-12-31,RKLB,69.76 USD,-0.98%,N/A,N/A,N/A,N/A,N/A,71.50,73.20,69.13,69.76,17.59M
2025-12-31,SPIR,7.50 USD,-1.57%,N/A,N/A,N/A,N/A,N/A,7.60,7.74,7.36,7.50,"501,500"
2025-12-31,T,24.30 USD,+0.12%,N/A,N/A,N/A,N/A,N/A,24.25,24.43,24.24,24.30,22.91M
2025-12-31,XOM,119.54 USD,-0.54%,N/A,N/A,N/A,N/A,N/A,120.38,120.46,119.08,119.54,10.56M
2026-01-02,AAPL,270.76 USD,-0.31%,N/A,N/A,N/A,N/A,N/A,272.01,277.58,268.75,270.76,37.84M
2026-01-02,ALAB,179.56 USD,+7.93%,N/A,N/A,N/A,N/A,N/A,171.68,182.90,171.68,179.56,5.66M
2026-01-02,AMD,223.47 USD,+4.35%,N/A,N/A,N/A,N/A,N/A,218.90,227.15,218.90,223.47,36.45M
2026-01-02,ATKR,64.11 USD,+1.87%,N/A,N/A,N/A,N/A,N/A,63.43,64.28,62.48,64.11,"443,600"
2026-01-02,AVAV,256.19 USD,+5.91%,N/A,N/A,N/A,N/A,N/A,248.45,257.89,241.65,256.19,"940,200"
2026-01-02,CAT,595.88 USD,+4.46%,N/A,N/A,N/A,N/A,N/A,575.15,597.07,572.88,595.88,2.76M
2026-01-02,COHR,194.33 USD,+5.29%,N/A,N/A,N/A,N/A,N/A,188.00,195.92,187.02,194.33,3.52M
2026-01-02,FLNC,23.01 USD,+16.33%,N/A,N/A,N/A,N/A,N/A,20.36,23.12,20.14,23.01,6.11M
2026-01-02,HUM,263.14 USD,+3.26%,N/A,N/A,N/A,N/A,N/A,254.75,264.66,254.75,263.14,1.44M
2026-01-02,IONQ,46.77 USD,+4.23%,N/A,N/A,N/A,N/A,N/A,46.01,47.09,43.80,46.77,17.12M
2026-01-02,KEY,20.77 USD,+1.65%,N/A,N/A,N/A,N/A,N/A,20.43,20.87,20.29,20.77,16.13M
2026-01-02,KO,68.65 USD,-1.13%,N/A,N/A,N/A,N/A,N/A,69.37,69.39,68.51,68.65,12.15M
2026-01-02,KTOS,79.29 USD,+4.45%,N/A,N/A,N/A,N/A,N/A,76.55,79.73,74.33,79.29,2.17M
2026-01-02,MOD,140.81 USD,+5.47%,N/A,N/A,N/A,N/A,N/A,136.23,143.39,135.74,140.81,"783,700"
2026-01-02,NXT,92.78 USD,+6.51%,N/A,N/A,N/A,N/A,N/A,88.03,93.08,88.03,92.78,1.26M
2026-01-02,ORA,113.61 USD,+2.95%,N/A,N/A,N/A,N/A,N/A,111.20,113.90,110.59,113.61,"462,900"
2026-01-02,OXY,42.18 USD,+3.06%,N/A,N/A,N/A,N/A,N/A,41.05,42.54,40.84,42.18,10.80M
2026-01-02,PL,20.41 USD,+3.50%,N/A,N/A,N/A,N/A,N/A,19.85,20.81,18.97,20.41,10.63M
2026-01-02,PLUG,2.23 USD,+13.20%,N/A,N/A,N/A,N/A,N/A,2.00,2.27,2.00,2.23,120.52M
2026-01-02,RDW,9.03 USD,+18.82%,N/A,N/A,N/A,N/A,N/A,7.92,9.15,7.56,9.03,24.73M
2026-01-02,RKLB,75.99 USD,+8.93%,N/A,N/A,N/A,N/A,N/A,70.63,76.24,66.85,75.99,31.52M
2026-01-02,SPIR,7.81 USD,+4.13%,N/A,N/A,N/A,N/A,N/A,7.65,7.85,7.41,7.81,"547,500"
2026-01-02,T,24.02 USD,-1.13%,N/A,N/A,N/A,N/A,N/A,24.25,24.27,23.97,24.02,28.72M
2026-01-02,XOM,121.84 USD,+1.92%,N/A,N/A,N/A,N/A,N/A,119.29,121.87,118.82,121.84,14.18M
2026-01-05,AAPL,267.01 USD,-1.38%,N/A,N/A,N/A,N/A,N/A,270.39,271.26,265.89,267.01,45.65M
2026-01-05,ALAB,167.11 USD,-6.93%,N/A,N/A,N/A,N/A,N/A,184.98,185.18,162.53,167.11,7.58M
2026-01-05,AMD,221.08 USD,-1.07%,N/A,N/A,N/A,N/A,N/A,230.25,234.02,220.48,221.08,31.94M
2026-01-05,ATKR,66.06 USD,+3.04%,N/A,N/A,N/A,N/A,N/A,64.11,66.77,64.11,66.06,"314,100"
2026-01-05,AVAV,297.41 USD,+16.09%,N/A,N/A,N/A,N/A,N/A,268.57,302.49,268.00,297.41,2.35M
2026-01-05,CAT,613.49 USD,+2.96%,N/A,N/A,N/A,N/A,N/A,605.31,619.12,603.66,613.49,3.44M
2026-01-05,COHR,186.36 USD,-4.10%,N/A,N/A,N/A,N/A,N/A,197.66,200.18,179.75,186.36,5.24M
2026-01-05,FLNC,22.25 USD,-3.30%,N/A,N/A,N/A,N/A,N/A,23.13,23.57,21.71,22.25,3.83M
2026-01-05,HUM,274.41 USD,+4.28%,N/A,N/A,N/A,N/A,N/A,263.26,276.28,261.96,274.41,1.21M
2026-01-05,IONQ,48.71 USD,+4.15%,N/A,N/A,N/A,N/A,N/A,47.65,50.32,46.52,48.71,20.31M
2026-01-05,KEY,21.16 USD,+1.86%,N/A,N/A,N/A,N/A,N/A,20.81,21.53,20.76,21.16,18.85M
2026-01-05,KO,67.48 USD,-1.71%,N/A,N/A,N/A,N/A,N/A,68.45,68.45,67.46,67.48,21.19M
2026-01-05,KTOS,89.93 USD,+13.42%,N/A,N/A,N/A,N/A,N/A,84.91,90.11,82.13,89.93,4.45M
2026-01-05,MOD,140.44 USD,-0.26%,N/A,N/A,N/A,N/A,N/A,142.85,146.26,139.79,140.44,"737,800"
2026-01-05,NXT,89.60 USD,-3.43%,N/A,N/A,N/A,N/A,N/A,95.13,95.13,86.12,89.60,1.65M
2026-01-05,ORA,114.59 USD,+0.87%,N/A,N/A,N/A,N/A,N/A,116.65,116.82,112.40,114.59,"583,400"
2026-01-05,OXY,41.04 USD,-2.71%,N/A,N/A,N/A,N/A,N/A,42.84,43.00,40.20,41.04,20.51M
2026-01-05,PL,21.39 USD,+4.80%,N/A,N/A,N/A,N/A,N/A,20.70,21.43,19.49,21.39,13.81M
2026-01-05,PLUG,2.37 USD,+6.28%,N/A,N/A,N/A,N/A,N/A,2.28,2.42,2.24,2.37,112.06M
2026-01-05,RDW,10.26 USD,+13.62%,N/A,N/A,N/A,N/A,N/A,9.20,10.56,9.05,10.26,28.27M
2026-01-05,RKLB,78.14 USD,+2.83%,N/A,N/A,N/A,N/A,N/A,74.62,78.25,71.31,78.14,33.50M
2026-01-05,SPIR,8.21 USD,+5.12%,N/A,N/A,N/A,N/A,N/A,8.10,8.47,7.75,8.21,"805,500"
2026-01-05,T,24.17 USD,+0.61%,N/A,N/A,N/A,N/A,N/A,23.88,24.21,23.84,24.17,48.96M
2026-01-05,XOM,124.53 USD,+2.21%,N/A,N/A,N/A,N/A,N/A,124.38,125.10,121.58,124.53,30.11M
2026-01-06,AAPL,262.11 USD,-1.83%,N/A,N/A,N/A,N/A,N/A,266.75,267.30,261.87,262.11,52.35M
2026-01-06,ALAB,161.01 USD,-3.65%,N/A,N/A,N/A,N/A,N/A,166.51,166.89,151.10,161.01,8.03M
2026-01-06,AMD,214.35 USD,-3.04%,N/A,N/A,N/A,N/A,N/A,222.71,222.92,211.25,214.35,40.03M
2026-01-06,ATKR,68.42 USD,+3.57%,N/A,N/A,N/A,N/A,N/A,65.61,68.42,65.37,68.42,"440,800"
2026-01-06,AVAV,317.03 USD,+6.60%,N/A,N/A,N/A,N/A,N/A,297.79,318.23,297.41,317.03,1.93M
2026-01-06,CAT,620.45 USD,+1.13%,N/A,N/A,N/A,N/A,N/A,613.39,624.12,606.32,620.45,2.71M
2026-01-06,COHR,194.11 USD,+4.16%,N/A,N/A,N/A,N/A,N/A,182.32,194.23,176.99,194.11,4.65M
2026-01-06,FLNC,21.83 USD,-1.89%,N/A,N/A,N/A,N/A,N/A,22.38,22.64,21.31,21.83,3.73M
2026-01-06,HUM,278.43 USD,+1.46%,N/A,N/A,N/A,N/A,N/A,273.46,283.00,273.28,278.43,1.01M
2026-01-06,IONQ,50.76 USD,+4.21%,N/A,N/A,N/A,N/A,N/A,48.77,50.77,47.20,50.76,16.94M
2026-01-06,KEY,21.36 USD,+0.94%,N/A,N/A,N/A,N/A,N/A,20.92,21.40,20.92,21.36,17.23M
2026-01-06,KO,67.38 USD,-0.15%,N/A,N/A,N/A,N/A,N/A,67.55,67.78,67.13,67.38,21.02M
2026-01-06,KTOS,91.93 USD,+2.22%,N/A,N/A,N/A,N/A,N/A,89.89,92.03,86.70,91.93,2.91M
2026-01-06,MOD,129.97 USD,-7.46%,N/A,N/A,N/A,N/A,N/A,129.97,131.83,111.18,129.97,5.59M
2026-01-06,NXT,91.51 USD,+2.13%,N/A,N/A,N/A,N/A,N/A,91.76,93.22,88.40,91.51,1.48M
2026-01-06,ORA,116.37 USD,+1.55%,N/A,N/A,N/A,N/A,N/A,114.98,117.12,113.74,116.37,"571,300"
2026-01-06,OXY,41.54 USD,+1.24%,N/A,N/A,N/A,N/A,N/A,41.17,42.03,41.06,41.54,14.05M
2026-01-06,PL,21.84 USD,+2.10%,N/A,N/A,N/A,N/A,N/A,21.50,22.08,20.97,21.84,10.97M
2026-01-06,PLUG,2.39 USD,+0.84%,N/A,N/A,N/A,N/A,N/A,2.39,2.51,2.29,2.39,106.27M
2026-01-06,RDW,10.64 USD,+3.70%,N/A,N/A,N/A,N/A,N/A,10.18,10.77,10.01,10.64,20.59M
2026-01-06,RKLB,86.03 USD,+10.10%,N/A,N/A,N/A,N/A,N/A,77.76,86.25,74.05,86.03,43.67M
2026-01-06,SPIR,9.49 USD,+15.59%,N/A,N/A,N/A,N/A,N/A,8.58,9.72,8.51,9.49,1.86M
2026-01-06,T,23.81 USD,-1.50%,N/A,N/A,N/A,N/A,N/A,23.98,23.99,23.35,23.81,59.97M
2026-01-06,XOM,120.25 USD,-3.44%,N/A,N/A,N/A,N/A,N/A,124.52,124.97,120.20,120.25,23.33M
2026-01-07,AAPL,260.09 USD,-0.77%,N/A,N/A,N/A,N/A,N/A,262.95,263.43,259.57,260.09,48.31M
2026-01-07,ALAB,165.77 USD,+2.96%,N/A,N/A,N/A,N/A,N/A,158.00,168.49,153.20,165.77,5.05M
2026-01-07,AMD,210.02 USD,-2.02%,N/A,N/A,N/A,N/A,N/A,212.13,212.13,207.17,210.02,29.72M
2026-01-07,ATKR,65.12 USD,-4.83%,N/A,N/A,N/A,N/A,N/A,68.28,68.28,65.06,65.12,"344,300"
2026-01-07,AVAV,318.48 USD,+0.46%,N/A,N/A,N/A,N/A,N/A,318.98,333.00,314.37,318.48,2.04M
2026-01-07,CAT,594.00 USD,-4.26%,N/A,N/A,N/A,N/A,N/A,620.36,622.36,593.26,594.00,3.31M
2026-01-07,COHR,191.62 USD,-1.28%,N/A,N/A,N/A,N/A,N/A,190.00,193.59,185.00,191.62,3.06M
2026-01-07,FLNC,20.56 USD,-5.82%,N/A,N/A,N/A,N/A,N/A,21.60,21.60,19.91,20.56,4.67M
2026-01-07,HUM,273.67 USD,-1.71%,N/A,N/A,N/A,N/A,N/A,275.16,277.47,272.28,273.67,"737,100"
2026-01-07,IONQ,49.78 USD,-1.93%,N/A,N/A,N/A,N/A,N/A,50.00,51.86,49.32,49.78,14.30M
2026-01-07,KEY,21.09 USD,-1.25%,N/A,N/A,N/A,N/A,N/A,21.31,21.38,21.01,21.09,14.57M
2026-01-07,KO,67.08 USD,-0.44%,N/A,N/A,N/A,N/A,N/A,67.53,67.61,66.81,67.08,20.22M
2026-01-07,KTOS,91.44 USD,-0.53%,N/A,N/A,N/A,N/A,N/A,92.63,95.32,90.51,91.44,3.65M
2026-01-07,MOD,119.68 USD,-7.92%,N/A,N/A,N/A,N/A,N/A,129.11,129.37,118.54,119.68,2.99M
2026-01-07,NXT,88.81 USD,-2.95%,N/A,N/A,N/A,N/A,N/A,92.89,93.45,87.69,88.81,1.57M
2026-01-07,ORA,116.31 USD,-0.05%,N/A,N/A,N/A,N/A,N/A,118.87,118.87,115.34,116.31,"497,800"
2026-01-07,OXY,40.80 USD,-1.80%,N/A,N/A,N/A,N/A,N/A,41.21,41.48,40.54,40.80,10.70M
2026-01-07,PL,22.61 USD,+3.53%,N/A,N/A,N/A,N/A,N/A,21.72,22.86,21.41,22.61,11.35M
2026-01-07,PLUG,2.28 USD,-4.60%,N/A,N/A,N/A,N/A,N/A,2.42,2.43,2.24,2.28,81.38M
2026-01-07,RDW,9.83 USD,-7.61%,N/A,N/A,N/A,N/A,N/A,10.52,10.52,9.64,9.83,23.67M
2026-01-07,RKLB,84.08 USD,-2.27%,N/A,N/A,N/A,N/A,N/A,84.10,85.96,81.85,84.08,28.60M
2026-01-07,SPIR,9.61 USD,+1.26%,N/A,N/A,N/A,N/A,N/A,9.35,9.70,9.11,9.61,"651,600"
2026-01-07,T,23.45 USD,-1.52%,N/A,N/A,N/A,N/A,N/A,23.91,24.01,23.38,23.45,47.00M
2026-01-07,XOM,117.71 USD,-2.11%,N/A,N/A,N/A,N/A,N/A,119.01,119.32,117.49,117.71,20.35M
2026-01-08,AAPL,258.80 USD,-0.50%,N/A,N/A,N/A,N/A,N/A,256.78,259.05,255.46,258.80,50.42M
2026-01-08,ALAB,156.73 USD,-5.45%,N/A,N/A,N/A,N/A,N/A,164.97,167.80,155.55,156.73,3.94M
2026-01-08,AMD,204.68 USD,-2.54%,N/A,N/A,N/A,N/A,N/A,210.90,210.94,203.33,204.68,27.50M
2026-01-08,ATKR,67.55 USD,+3.74%,N/A,N/A,N/A,N/A,N/A,65.29,67.56,64.99,67.55,"490,900"
2026-01-08,AVAV,344.96 USD,+8.31%,N/A,N/A,N/A,N/A,N/A,350.01,371.40,335.01,344.96,3.22M
2026-01-08,CAT,605.56 USD,+1.95%,N/A,N/A,N/A,N/A,N/A,594.00,607.00,591.66,605.56,2.08M
2026-01-08,COHR,173.15 USD,-9.64%,N/A,N/A,N/A,N/A,N/A,190.16,191.21,171.80,173.15,5.99M
2026-01-08,FLNC,21.18 USD,+3.02%,N/A,N/A,N/A,N/A,N/A,20.77,22.00,20.50,21.18,5.54M
2026-01-08,HUM,276.17 USD,+0.91%,N/A,N/A,N/A,N/A,N/A,275.28,281.28,274.20,276.17,"750,200"
2026-01-08,IONQ,50.45 USD,+1.35%,N/A,N/A,N/A,N/A,N/A,49.62,52.51,48.50,50.45,16.62M
2026-01-08,KEY,21.29 USD,+0.94%,N/A,N/A,N/A,N/A,N/A,21.07,21.54,21.04,21.29,14.47M
2026-01-08,KO,68.90 USD,+2.71%,N/A,N/A,N/A,N/A,N/A,67.08,68.99,66.99,68.90,19.24M
2026-01-08,KTOS,104.04 USD,+13.78%,N/A,N/A,N/A,N/A,N/A,99.53,109.80,98.77,104.04,9.61M
2026-01-08,MOD,120.00 USD,+0.27%,N/A,N/A,N/A,N/A,N/A,118.79,123.74,115.25,120.00,2.88M
2026-01-08,NXT,89.22 USD,+0.46%,N/A,N/A,N/A,N/A,N/A,88.39,91.74,88.05,89.22,1.04M
2026-01-08,ORA,113.90 USD,-2.08%,N/A,N/A,N/A,N/A,N/A,116.02,116.68,113.18,113.90,"362,100"
2026-01-08,OXY,43.03 USD,+5.46%,N/A,N/A,N/A,N/A,N/A,40.99,43.48,40.84,43.03,15.67M
2026-01-08,PL,22.44 USD,-0.75%,N/A,N/A,N/A,N/A,N/A,22.85,23.60,22.09,22.44,12.65M
2026-01-08,PLUG,2.32 USD,+1.75%,N/A,N/A,N/A,N/A,N/A,2.30,2.40,2.26,2.32,87.50M
2026-01-08,RDW,10.28 USD,+4.58%,N/A,N/A,N/A,N/A,N/A,10.03,10.88,9.91,10.28,21.23M
2026-01-08,RKLB,83.08 USD,-1.19%,N/A,N/A,N/A,N/A,N/A,85.50,89.87,82.26,83.08,29.87M
2026-01-08,SPIR,10.41 USD,+8.32%,N/A,N/A,N/A,N/A,N/A,9.64,10.65,9.64,10.41,1.12M
2026-01-08,T,23.64 USD,+0.83%,N/A,N/A,N/A,N/A,N/A,23.47,23.79,23.46,23.64,43.77M
2026-01-08,XOM,122.10 USD,+3.73%,N/A,N/A,N/A,N/A,N/A,118.19,122.81,117.87,122.10,20.23M
2026-01-09,AAPL,259.13 USD,+0.13%,N/A,N/A,N/A,N/A,N/A,258.84,259.97,255.98,259.13,40.00M
2026-01-09,ALAB,162.61 USD,+3.75%,N/A,N/A,N/A,N/A,N/A,158.06,164.50,155.64,162.61,4.09M
2026-01-09,AMD,203.17 USD,-0.74%,N/A,N/A,N/A,N/A,N/A,205.72,207.30,203.07,203.17,24.22M
2026-01-09,ATKR,67.07 USD,-0.72%,N/A,N/A,N/A,N/A,N/A,67.89,68.48,66.39,67.07,"269,300"
2026-01-09,AVAV,364.99 USD,+5.81%,N/A,N/A,N/A,N/A,N/A,351.07,370.50,346.00,364.99,1.89M
2026-01-09,CAT,615.01 USD,+1.56%,N/A,N/A,N/A,N/A,N/A,607.39,616.53,605.63,615.01,1.82M
2026-01-09,COHR,178.06 USD,+2.84%,N/A,N/A,N/A,N/A,N/A,169.00,181.55,167.50,178.06,5.46M
2026-01-09,FLNC,23.20 USD,+9.54%,N/A,N/A,N/A,N/A,N/A,21.95,23.39,21.62,23.20,4.35M
2026-01-09,HUM,275.45 USD,-0.26%,N/A,N/A,N/A,N/A,N/A,278.08,279.41,275.34,275.45,"610,600"
2026-01-09,IONQ,49.45 USD,-1.98%,N/A,N/A,N/A,N/A,N/A,51.45,52.62,49.28,49.45,13.69M
2026-01-09,KEY,20.98 USD,-1.44%,N/A,N/A,N/A,N/A,N/A,21.30,21.43,20.98,20.98,13.45M
2026-01-09,KO,70.03 USD,+1.64%,N/A,N/A,N/A,N/A,N/A,68.96,70.18,68.65,70.03,19.64M
2026-01-09,KTOS,113.70 USD,+9.28%,N/A,N/A,N/A,N/A,N/A,105.48,115.45,104.65,113.70,6.08M
2026-01-09,MOD,125.14 USD,+4.28%,N/A,N/A,N/A,N/A,N/A,120.00,127.71,119.31,125.14,2.42M
2026-01-09,NXT,91.17 USD,+2.19%,N/A,N/A,N/A,N/A,N/A,89.98,91.52,88.74,91.17,"974,500"
2026-01-09,ORA,115.22 USD,+1.17%,N/A,N/A,N/A,N/A,N/A,115.84,118.38,114.68,115.22,"572,900"
2026-01-09,OXY,42.66 USD,-0.86%,N/A,N/A,N/A,N/A,N/A,43.39,43.65,42.48,42.66,10.17M
2026-01-09,PL,22.71 USD,+1.20%,N/A,N/A,N/A,N/A,N/A,22.60,23.78,21.81,22.71,13.92M
2026-01-09,PLUG,2.19 USD,-5.60%,N/A,N/A,N/A,N/A,N/A,2.30,2.33,2.14,2.19,114.01M
2026-01-09,RDW,10.98 USD,+6.81%,N/A,N/A,N/A,N/A,N/A,10.57,11.38,10.03,10.98,25.62M
2026-01-09,RKLB,84.85 USD,+2.13%,N/A,N/A,N/A,N/A,N/A,84.53,88.43,82.45,84.85,23.78M
2026-01-09,SPIR,10.48 USD,+0.67%,N/A,N/A,N/A,N/A,N/A,10.41,10.62,10.02,10.48,"559,000"
2026-01-09,T,23.47 USD,-0.74%,N/A,N/A,N/A,N/A,N/A,23.62,23.79,23.46,23.47,30.81M
2026-01-09,XOM,123.78 USD,+1.38%,N/A,N/A,N/A,N/A,N/A,122.41,124.03,122.28,123.78,16.14M
2026-01-12,AAPL,260.01 USD,+0.34%,N/A,N/A,N/A,N/A,N/A,258.92,261.06,256.56,260.01,45.26M
2026-01-12,ALAB,172.57 USD,+6.13%,N/A,N/A,N/A,N/A,N/A,160.44,175.80,160.25,172.57,4.44M
2026-01-12,AMD,207.69 USD,+2.22%,N/A,N/A,N/A,N/A,N/A,201.18,209.88,199.80,207.69,27.29M
2026-01-12,ATKR,67.97 USD,+1.35%,N/A,N/A,N/A,N/A,N/A,66.52,68.51,66.52,67.97,"382,200"
2026-01-12,AVAV,370.68 USD,+1.56%,N/A,N/A,N/A,N/A,N/A,369.70,374.50,361.73,370.68,1.54M
2026-01-12,CAT,627.11 USD,+1.97%,N/A,N/A,N/A,N/A,N/A,612.05,628.31,610.37,627.11,1.86M
2026-01-12,COHR,185.18 USD,+4.00%,N/A,N/A,N/A,N/A,N/A,174.50,186.00,174.50,185.18,5.98M
2026-01-12,FLNC,23.28 USD,+0.34%,N/A,N/A,N/A,N/A,N/A,22.75,24.20,22.22,23.28,5.24M
2026-01-12,HUM,275.19 USD,-0.09%,N/A,N/A,N/A,N/A,N/A,275.33,275.71,270.36,275.19,"719,000"
